,cycle index,p_a,p_b,p_c,q_a,q_b,q_c,r_a,r_b,r_c,s_a,s_b,s_c,t_a,t_b,t_c
672,672,2170.933459320636,148.42132115755427,-0.001584760339479833,-2373.1479514385255,227.0,-0.0003201586222609465,20343.273750195083,297.6075616651319,-0.012004793710396014,-3774.4625229314224,313.0000000000866,-0.0007732089959121028,2432.196628371086,563.1031028912622,-0.00036852471928526
673,673,2116.3035477479516,143.37655792244422,-0.0018317576182171858,-2484.6664134965454,224.0,-0.0002907724455613436,20940.50129466259,297.8888727498111,-0.013695771773330838,-6074.069326639783,324.19179385152154,-0.010418673686557156,2000.0,431.0,-1.0
674,674,2177.660341532057,146.78334531501102,-0.001516509397866179,-2325.691341600439,230.0,-0.0002933108978809623,20595.858022266377,298.949875073317,-0.012248952851759922,-6155.353814625968,323.61448884782953,-0.010683320170760846,2000.0,462.0,-1.0
675,675,2407.2631646517025,147.08999771708378,-0.002197508119202434,-2190.271825107402,227.99999999999974,-0.00034277962121290293,20027.046605647636,297.53457901879125,-0.01136902180878368,-5398.393983719035,322.6833533608617,-0.009656508475755474,2000.0,441.0,-1.0
676,676,2000.0,147.0,-1.0,-2000.0,149.0,-1.0,2303.8690266941444,148.39400005882928,-0.0016193917140071136,-2312.733057827332,229.0,-0.00031835146691689347,20598.374600501134,297.7992588691809,-0.0125679141169
677,677,1978.2103262205223,148.4538310705642,-0.0016560478617109419,-2635.4409895157855,230.0,-0.0003444074679074142,20430.215144803733,298.72422390066043,-0.012671717107802597,-4050.7087976313665,313.0,-0.0007060414203353953,2000.0,454.0,-1.0
678,678,2000.0,150.0,-1.0,-2000.0,163.0,-1.0,2016.0965629543732,152.9648507001255,-0.0020790475137291886,-2335.6853722606193,233.9999999999999,-0.0003248640203807675,20709.344900672302,301.1591796308664,-0.013456394669299637
679,679,2037.649164595478,148.88430299934848,-0.0023892962153332763,-2364.689125087771,231.0,-0.0002928996248549411,20832.170733124585,298.77527127706423,-0.012691833824344436,-5330.864834242918,324.6785936724499,-0.010808970288083107,2000.0,442.0,-1.0
680,680,2272.896214700876,144.53443776729011,-0.0017131869018721312,-2535.1228357673463,225.99999999999997,-0.00026911459003797967,20643.612529472284,298.7248980795633,-0.013054434970268211,-3087.5455318957097,313.0,-0.0003012194950607016,2000.0,453.0,-1.0
681,681,1600.194360941987,146.20837115336658,-0.0014783503046210157,-2639.43992857668,227.0,-0.00042242945790047924,20725.02149922202,297.70518123365883,-0.011844009235561738,-4933.123705158008,324.50790664333255,-0.005707656866129428,2000.0,432.0,-1.0
682,682,2314.2125669488596,144.9822806527482,-0.0018113385880506065,-2386.651023908706,227.0,-0.0002593953632132594,19880.267658876674,297.70416242315156,-0.011885539966790195,-4814.030251528034,323.9198886385221,-0.006717410481025076,2000.0,445.0,-1.0
683,683,2102.7848329356657,144.8289330573939,-0.001591005834047557,-2649.3401377103337,227.0,-0.0003279795931744349,20592.599662359702,297.9068980400317,-0.011312532087392514,-3733.9996818483764,312.0,-0.0004532454625401624,2000.0,443.0,-1.0
684,684,2000.0,142.0,-1.0,-2000.0,145.0,-1.0,1886.6372581487906,150.36815603894493,-0.0010522470425130253,-2353.6878696796807,230.0,-0.00035300820809799926,20428.758620146156,298.2885802585064,-0.011140597215989395
685,685,2000.0,147.0,-1.0,-2000.0,148.0,-1.0,2175.243619139788,147.25845403113993,-0.0017324143516845136,-2376.5666333749627,227.0,-0.00028122339828312446,21469.061987480698,297.318906731412,-0.01298579021566691
686,686,2326.250859146664,148.37659586005157,-0.0019394547881254822,-2601.167535434262,232.0,-0.00031290705052778483,21203.101000737977,300.1942225565396,-0.013000720229937587,-3473.8692759240057,315.0,-0.000376412982939517,2000.0,471.0,-1.0
687,687,1949.1257795721906,146.7612251152791,-0.0014329074937524857,-2639.802916018656,227.0,-0.0003625885800636209,20193.182367070072,298.2879727390958,-0.01111971981025924,-5661.6953210366355,323.64929623871535,-0.009417686012841688,2000.0,471.0,-1.0
688,688,2000.0,139.0,-1.0,-2000.0,140.0,-1.0,2139.3615952462046,146.28082864085806,-0.001880622999969441,-2406.2376014233832,224.0,-0.00025212924714535515,20739.87626875208,298.14652690080305,-0.012840174745709759
689,689,2118.96416616814,145.638171402885,-0.0017131940757071152,-2353.436840386741,231.0,-0.0002612113309775686,21193.484347559963,299.2122783585159,-0.013035296462223227,-6316.1509834473845,323.83066179078634,-0.011639971589481386,2000.0,467.0,-1.0
690,690,2153.3860512264614,149.96201927585452,-0.0017711459043448414,-2367.454118597634,232.0,-0.0003359360587752628,21206.41904025062,298.21719972888235,-0.012708390365500422,-3632.8880679407603,314.0,-0.0006751967348386825,2000.0,427.0,-1.0
691,691,2000.0,138.0,-1.0,-2000.0,147.0,-1.0,2152.630130503052,144.15884686379445,-0.002380683611099935,-2494.5752809642413,228.0,-0.00033073851356625286,20514.024283476978,297.6789962615311,-0.011749664352963124
692,692,2000.0,150.0,-1.0,-2000.0,153.0,-1.0,1851.8922215482369,145.47338194258742,-0.0018224024280847594,-2757.429586933307,227.99999999999991,-0.00023842292995920056,19392.18888682049,299.38943249741385,-0.011940670880905268
693,693,1804.3421315090336,146.74274033004457,-0.001703436765477214,-2645.782596563894,230.0,-0.00035078500277400373,20637.76752952958,298.3565664285451,-0.01222496864712208,-3791.2285820350526,314.0,-0.0005567158930712494,2000.0,426.0,-1.0
694,694,2018.442125011143,146.61226349222227,-0.0017089315110105053,-2407.8955991643024,227.0,-0.00029746666833310124,20612.04569589856,297.8740856787797,-0.012288866786469652,-5697.775578976445,324.14418561361606,-0.009214766435292673,2000.0,434.0,-1.0
695,695,1945.5065244197133,146.82693505296476,-0.002127999843544042,-2840.490279287667,224.0,-0.00034449252669649247,21251.710558654526,298.4927445106365,-0.01345969548918997,-4112.454058653038,313.0000000000046,-0.0005357511383377086,2000.0,452.0,-1.0
696,696,2000.0,55.0,-1.0,-882.0557767297349,78.99999999966505,-0.0003168588975776905,1898.208134581303,139.39867761389092,-0.002451328805551803,-2107.999309307838,225.0,-0.0002978141287589659,21013.559388467496,298.3998899624231,-0.012047571781167539
697,697,1597.7316061224008,144.42311482434837,-0.0017731185318016146,-2117.088873389715,226.0,-0.0003121153182283403,20344.58602119011,297.6190607213674,-0.011911262481999734,-5096.423192532048,323.077895128895,-0.009324018070346449,2000.0,417.0,-1.0
698,698,2000.0,153.0,-1.0,-2000.0,161.0,-1.0,1326.9636784869692,143.8864537215964,-0.002739560352793215,-2520.1639306039688,224.99999999999994,-0.0003860277593147138,21438.61289576779,299.1402581120032,-0.013044840122010085
699,699,1401.1114692819283,138.64340518096526,-0.002458839560765979,-2213.945206271771,223.0,-0.0002929779039339863,20385.499135431128,297.6660069660536,-0.011033610670852803,-2000.0,347.0,-1.0,2000.0,374.0,-1.0
700,700,1718.2304463467508,144.9971271369751,-0.0035124824200315147,-2000.0,198.0,-1.0,2000.0,204.0,-1.0,-2194.4733975384247,231.0,-0.00034868984726303274,21007.61418218656,298.2880073330954,-0.012599479736093907
701,701,2182.5190356834773,142.7729779562966,-0.005149442092348568,-2180.6242987675473,222.99999999999997,-0.0003184680793128856,20137.01650080244,297.00801711599763,-0.012329931430677357,-3287.7279148919733,311.00000000000006,-0.0005702748072635816,2000.0,436.0,-1.0
702,702,1232.5343247622518,141.77429992252132,-0.0015772854025520098,-2334.4516739245814,224.0,-0.00028669795533222867,20089.599934085625,298.44157042647294,-0.011621303394926605,-6009.822713211387,322.4644955838837,-0.010992094464586509,2000.0,418.0,-1.0
703,703,1652.0205924491422,141.76531093503678,-0.003835736942597525,-2000.0,196.0,-1.0,2000.0,199.0,-1.0,-2000.0,200.0,-1.0,2000.0,204.0,-1.0
704,704,1683.4708406107263,141.8347066678484,-0.006768076085600794,-1986.388632400976,221.0,-0.00011049310120332607,20815.87766259236,297.84737294924497,-0.012195850782301863,-5156.830069178236,324.74222199502157,-0.010244056865728018,2000.0,423.0,-1.0
705,705,1191.822818858615,147.7866636361279,-0.001527309509617536,-2424.921758986174,218.0,-0.00036000665001384365,21290.305488319318,299.275470788088,-0.013355516184671276,-2000.0,348.0,-1.0,2000.0,371.0,-1.0
706,706,2156.613813833523,141.79090492494825,-0.0030217796177323484,-2001.2217202574675,225.0,-0.00032261889282219686,19831.76306513856,297.96858366227025,-0.01085091967391045,-5078.975640186666,322.88696633859837,-0.0105823136479875,2000.0,451.0,-1.0
707,707,1845.2537575561355,142.5209374481716,-0.004902048304870903,-2000.0,191.0,-1.0,2000.0,192.0,-1.0,-2274.7757049216116,225.0,-0.00033646257036621253,20457.382248238708,297.2058869949703,-0.01162182651555492
708,708,1660.3844022592057,141.0433855895768,-0.0034610301827340106,-2000.0,204.0,-1.0,2000.0,206.0,-1.0,-2246.2454228636234,230.99999999999994,-0.0002525325971886745,21418.26956782137,298.6539436253576,-0.01246359785383022
709,709,2000.0,144.0,-1.0,-2000.0,149.0,-1.0,2000.0,152.0,-1.0,-2000.0,154.0,-1.0,1686.2077510983102,142.7167514066996,-0.003388729038395727
710,710,1901.2822866425493,144.00206037044947,-0.004486300470588294,-2000.0,196.0,-1.0,2000.0,197.0,-1.0,-2001.8349933633722,228.99999999999974,-0.00023403690538965352,20678.36394448092,298.0605856047348,-0.012750698799520505
711,711,1298.8316489010058,141.5116677339196,-0.0020694935939733557,-2299.673293655649,230.0,-0.0003906000782822758,20699.387632409398,298.53840319773195,-0.01226584031041211,-2000.0,347.0,-1.0,2000.0,374.0,-1.0
712,712,2140.7107815070553,144.6926778876489,-0.004526357547707459,-1927.6126402359162,226.0,-0.00027814932601297237,20101.609234775307,297.90353776729097,-0.011307529522057944,-4591.912534166095,324.07207726088694,-0.009803557287244078,2000.0,420.0,-1.0
713,713,2000.0,142.0,-1.0,-2000.0,149.0,-1.0,2000.0,151.0,-1.0,-2000.0,153.0,-1.0,1669.812043345742,141.83488950835692,-0.0033246428941352824
714,714,1477.0162056698646,145.3021800380449,-0.001668610988618119,-2110.0817531571292,229.52982877354282,-0.00029006067248610144,21585.06561027137,299.4528340334075,-0.012351859026086572,-6057.411519726554,324.2073574278644,-0.011859940225245065,2000.0,388.0,-1.0
715,715,2000.0,98.0,-1.0,-1503.8947469103493,87.37764281683857,-0.0024748930487584414,2078.796238448405,139.07204822445826,-0.0028845974034602605,-2000.0,190.0,-1.0,2000.0,196.0,-1.0
716,716,2029.963762250059,142.74688030525238,-0.005112381267516416,-2000.0,198.0,-1.0,2000.0,212.0,-1.0,-2193.496966896656,234.24149921105266,-0.0003671579535942711,22274.643253653918,299.1010251048585,-0.014554518638895883
717,717,2000.0,50.0,-1.0,-852.0424444102872,74.99999999999876,-0.00010606531275676615,1670.7314237415108,144.0470299007773,-0.0022636235467030814,-2134.7010301656765,231.0,-0.0002594647535490655,21321.360562672086,299.2843102349222,-0.012795398766412943
718,718,2000.0,147.0,-1.0,-2000.0,148.0,-1.0,1924.9621614410426,140.2013506297644,-0.0042980643250441946,-2049.017370411896,217.0,-0.0002344982649252641,20555.458968695515,297.2660488381,-0.01342501268036597
719,719,2000.0,152.0,-1.0,-2000.0,155.0,-1.0,1615.8956497554454,141.73311242528678,-0.002551331007514253,-2000.0,190.0,-1.0,2000.0,199.0,-1.0
720,720,2000.0,154.0,-1.0,-2000.0,164.0,-1.0,2000.0,165.0,-1.0,-2000.0,192.0,-1.0,2000.0,195.0,-1.0
721,721,1800.3393871301562,139.62429115622012,-0.004132222943994912,-2000.0,191.0,-1.0,2000.0,192.0,-1.0,-2097.6472006358404,223.0,-0.00030847119156704933,20998.372412836303,298.00020807499334,-0.01223942810644837
722,722,1494.6415032925872,140.02057823619347,-0.004609931117735379,-2359.9865325343662,231.0,-0.00031804777040395137,21152.396529504826,298.49158098533917,-0.012776950995371787,-5946.756865306349,323.53052103130216,-0.014451853888639395,2000.0,390.0,-1.0
723,723,1671.6027295587812,145.5700384298935,-0.0019042682421759858,-2000.0,202.0,-1.0,2000.0,203.0,-1.0,-2144.1169288660794,224.0,-0.00046657867739059104,20385.043854860443,297.54025348786234,-0.010774012286265336
724,724,1518.0270562126857,145.68313365221917,-0.0018233644454969502,-2152.8045037875554,226.58873943404706,-0.00035992380695704513,20453.515558608306,298.44183607382973,-0.011893017126848399,-5312.694608437472,323.02793707717564,-0.010943664528874885,2000.0,419.0,-1.0
725,725,1995.2883166015715,144.17026142601676,-0.003631949809026091,-2120.902236790972,225.0,-0.00046312242288307025,20751.671222121975,297.77828342474544,-0.01232166718776254,-5583.524667346587,321.89851281229903,-0.012813386552233984,2000.0,477.0,-1.0
726,726,2000.0,150.0,-1.0,-2000.0,159.0,-1.0,1982.64859005289,144.1682639118961,-0.0059528373601242445,-2000.0,202.0,-1.0,2000.0,205.0,-1.0
727,727,2000.0,153.0,-1.0,-2000.0,157.0,-1.0,1450.1656973987072,144.26064112830687,-0.003123406225323243,-2000.0,201.0,-1.0,2000.0,206.0,-1.0
728,728,1564.1836255518047,142.7673356214347,-0.004883989204641862,-2000.0,200.0,-1.0,2000.0,203.0,-1.0,-2000.0,205.0,-1.0,2000.0,208.0,-1.0
729,729,2000.0,152.0,-1.0,-2000.0,156.0,-1.0,1384.448924105172,144.59331404458692,-0.002275896322669695,-2021.1111155803248,231.0,-0.0001628890427876776,20500.19147099465,298.06149687315946,-0.012078550718084257
730,730,2000.0,155.0,-1.0,-2000.0,162.0,-1.0,1976.5927989460001,145.3885586231702,-0.00895420867262431,-2000.0,203.0,-1.0,2000.0,214.0,-1.0
731,731,1868.9662731958695,144.7525214643494,-0.004283151219573695,-2000.0,202.0,-1.0,2000.0,205.0,-1.0,-2000.0,207.0,-1.0,2000.0,211.0,-1.0
732,732,1573.4166226579866,141.55716084195177,-0.004155951607570224,-2018.008812434023,223.0,-0.00028034432268143466,20573.847273818046,297.39816339102345,-0.011626634249914109,-4934.438850067046,324.7177051754043,-0.008209467946556644,2000.0,414.0,-1.0
733,733,2000.0,153.0,-1.0,-2000.0,155.0,-1.0,1410.5313159398422,142.7348799608181,-0.0030816030913180985,-2000.0,190.0,-1.0,2000.0,193.0,-1.0
734,734,2346.3306647912286,143.0361385670377,-0.0035683251652561536,-2000.0,202.0,-1.0,2000.0,203.0,-1.0,-2211.6876696276786,230.0,-0.00025939468431492084,20970.379126330514,298.87643126831335,-0.01222043081398523
735,735,2000.0,143.0,-1.0,-2000.0,147.0,-1.0,1597.8627176669272,141.7911397752079,-0.002801294826239541,-2000.0,190.0,-1.0,2000.0,193.0,-1.0
736,736,1642.8257596815783,139.70966757163947,-0.0030785449438923123,-2000.0,193.0,-1.0,2000.0,196.0,-1.0,-1786.7007850958769,221.0,-0.000126718684417766,20297.820826370567,298.4133900187278,-0.011196626298442655
737,737,1790.6467464692596,146.3927833457906,-0.0024861486728944685,-2350.151993860646,225.0,-0.00048793618416653517,20609.87353704748,298.51239407851943,-0.011809392234248456,-5641.644631543782,322.8617533547245,-0.010702006011037511,2000.0,472.0,-1.0
738,738,1816.5613880724775,140.96090812898728,-0.003973378192233769,-2000.0,190.0,-1.0,2000.0,192.0,-1.0,-1993.8512402317162,224.0,-7.894875616957917e-05,20345.28320800354,297.255482819685,-0.011629963818803192
739,739,1622.0784436259653,143.5894638901231,-0.003998674220150726,-2000.0,192.0,-1.0,2000.0,194.0,-1.0,-2335.3412470069443,222.0,-0.00031002601218135724,20404.73605046167,298.04617864150373,-0.011471937012015928
740,740,1747.3026328720503,142.53911289030447,-0.002064378582231691,-2027.9057227382725,226.0,-0.00014827315216143616,20941.66669552389,299.41049370309554,-0.011654306228462101,-5590.574375685585,324.90167354375143,-0.010170951019635114,2000.0,433.0,-1.0
741,741,2000.0,150.0,-1.0,-2000.0,152.0,-1.0,1756.7996741350676,139.41821005047055,-0.01058040822664366,-2000.0,194.0,-1.0,2000.0,195.0,-1.0
742,742,1587.266461977586,140.91417428832096,-0.003259191607562126,-2114.7258158069717,221.99999999999997,-0.00026470483301376484,20899.071142770932,298.5355997476951,-0.012793571233956495,-5122.980022496147,323.06940232126266,-0.010306210580947637,2000.0,457.0,-1.0
743,743,2000.0,78.0,-1.0,-1189.0309074444674,78.53942846901658,-0.0009898549159646644,1569.6693632045158,143.05897144530016,-0.002154601224930693,-2210.975898914723,223.99999999999991,-0.00047736189628792787,20431.418025471394,297.36935608114305,-0.0109809715487019
744,744,2000.0,149.0,-1.0,-2000.0,155.0,-1.0,1781.5190469197166,144.48317705515825,-0.004726103631891635,-2097.835857230624,219.0,-0.0002804412612100106,21284.39990299046,298.44013427396425,-0.01409110802770589
745,745,1700.8788553685413,143.15967284262558,-0.003037177155833386,-2000.0,193.0,-1.0,2000.0,195.0,-1.0,-2097.647342020576,227.0,-0.0002180333295194733,20697.841852095116,298.648487768462,-0.012065389624658814
746,746,1875.7867119209952,146.65579445071378,-0.00282940791558063,-2155.0420167978637,234.0,-0.0002986403200019239,20925.763245051807,301.07427902729336,-0.012800081033774464,-5982.451201796066,325.7157128262751,-0.012125473813493033,2000.0,389.0,-1.0
747,747,2000.0,58.0,-1.0,-1096.2064772845233,79.0,-0.0001462391210159094,2031.2232168286112,145.5964718736941,-0.004881114396608809,-1987.1319542208587,223.0,-0.0003000970156812798,20730.61725141154,298.0920434244551,-0.012595710509748812
748,748,1286.8153853316976,139.63752026103583,-0.0020853228347539007,-2491.90945623529,226.0,-0.0003751489156667089,20867.597256141882,298.18572324493346,-0.011795892929590927,-6102.093833533296,323.5939055976164,-0.009964117202971488,2000.0,418.0,-1.0
749,749,1442.8925120062931,138.5755941994609,-0.002999088571246126,-2321.8800831952226,228.99999999999991,-0.0002919086394896313,21107.997449814146,298.29539161971746,-0.01171235066128362,-6169.048007367223,322.6214138310009,-0.014403169660804665,2000.0,441.0,-1.0
750,750,1573.6379611285304,140.35884523106375,-0.004698985349001423,-2000.0,199.0,-1.0,2000.0,206.0,-1.0,-2052.5010367848668,235.0,-0.00026287166844347453,21061.172990691502,298.13627816891506,-0.012489383601585432
751,751,1615.774115050246,145.32902107815912,-0.003375799187146323,-2043.5510759228027,227.0,-0.000316706139201341,21052.640056617907,297.5851648471112,-0.011759994009636104,-5881.389519091404,322.5630998889168,-0.014885330442992008,2000.0,422.0,-1.0
